Country,Global category,Overview category,Sector,Subsector,Indicator ID,Value,Source,Indicator name
Saudi Arabia,Overview,Net-zero Target,,,nz_separate_net_gross,Net Target Only,Net_Zero,Includes Separate Targets for Gross and Net Reductions
Seychelles,Overview,Net-zero Target,,,nz_status,In Policy Document,Net_Zero,Net-zero Target Status
Seychelles,Overview,Net-zero Target,,,nz_year,2050,Net_Zero,Net-zero Target Year
Seychelles,Overview,Net-zero Target,,,nz_source,"<a href=""https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Seychelles%20First/Seychelles%20-%20NDC_Jul30th%202021%20_Final.pdf"">Seychelles’ Updated Nationally Determined Contribution</a> (7/30/2021)",Net_Zero,Net-zero Target Source
Seychelles,Overview,Net-zero Target,,,nz_ghg,All GHGs Covered,Net_Zero,Coverage of GHGs
Seychelles,Overview,Net-zero Target,,,nz_sec,All sectors,Net_Zero,Coverage of Domestic Sectors
Seychelles,Overview,Net-zero Target,,,nz_offset,Unclear or Undecided,Net_Zero,Includes International Offsets
Seychelles,Overview,Net-zero Target,,,nz_ship,Unclear or Undecided,Net_Zero,Includes International Shipping and Aviation
Seychelles,Overview,Net-zero Target,,,nz_separate_net_gross,Net Target Only,Net_Zero,Includes Separate Targets for Gross and Net Reductions
Singapore,Overview,Net-zero Target,,,nz_status,In Policy Document,Net_Zero,Net-zero Target Status
Singapore,Overview,Net-zero Target,,,nz_year,2050,Net_Zero,Net-zero Target Year
Singapore,Overview,Net-zero Target,,,nz_source,"<a href=""https://unfccc.int/sites/default/files/resource/Addendum%20to%20Singapore%27s%20Long-Term%20Low-Emissions%20Development%20Strategy.pdf""> Addendum to Singapore's Long-Term Low-Emissions Development Strategy</a> (11/3/22); <a href=""https://www.nccs.gov.sg/media/publications/singapores-long-term-low-emissions-development-strategy"">Singapore's Long-Term Low-Emissions Development Strategy</a> (3/31/2020)",Net_Zero,Net-zero Target Source
Singapore,Overview,Net-zero Target,,,nz_ghg,All GHGs Covered,Net_Zero,Coverage of GHGs
Singapore,Overview,Net-zero Target,,,nz_sec,All sectors,Net_Zero,Coverage of Domestic Sectors
Singapore,Overview,Net-zero Target,,,nz_offset,International Offsets Included,Net_Zero,Includes International Offsets
Singapore,Overview,Net-zero Target,,,nz_ship,International Shipping and Aviation Not Included,Net_Zero,Includes International Shipping and Aviation
Singapore,Overview,Net-zero Target,,,nz_separate_net_gross,Net Target Only,Net_Zero,Includes Separate Targets for Gross and Net Reductions
Slovakia,Overview,Net-zero Target,,,nz_status,In Policy Document,Net_Zero,Net-zero Target Status
Slovakia,Overview,Net-zero Target,,,nz_year,2050,Net_Zero,Net-zero Target Year
Slovakia,Overview,Net-zero Target,,,nz_source,"<a href=""https://unfccc.int/sites/default/files/resource/LTS%20SK%20eng.pdf"">Low-Carbon Development Strategy of the Slovak Republic until 2030 with a View to 2050</a> (3/30/2020)",Net_Zero,Net-zero Target Source
Slovakia,Overview,Net-zero Target,,,nz_ghg,All GHGs Covered,Net_Zero,Coverage of GHGs
Slovakia,Overview,Net-zero Target,,,nz_sec,All sectors,Net_Zero,Coverage of Domestic Sectors
Slovakia,Overview,Net-zero Target,,,nz_offset,Unclear or Undecided,Net_Zero,Includes International Offsets
Slovakia,Overview,Net-zero Target,,,nz_ship,Unclear or Undecided,Net_Zero,Includes International Shipping and Aviation
Slovakia,Overview,Net-zero Target,,,nz_separate_net_gross,Separate Net and Gross Targets,Net_Zero,Includes Separate Targets for Gross and Net Reductions
Slovenia,Overview,Net-zero Target,,,nz_status,In Policy Document,Net_Zero,Net-zero Target Status
Slovenia,Overview,Net-zero Target,,,nz_year,2050,Net_Zero,Net-zero Target Year
Slovenia,Overview,Net-zero Target,,,nz_source,"<a href=""https://unfccc.int/sites/default/files/resource/LTS1_SLOVENIA_EN.pdf"">Slovenia’s Longterm Climate Strategy</a> (7/13/2021)<br><a href=""https://www.gov.si/en/news/2020-02-27-the-government-adopts-the-integrated-national-energy-and-climate-plan-of-the-republic-of-slovenia/"">Integrated National Energy and Climate Plan of the Republic of Slovenia</a> (2/27/2020)",Net_Zero,Net-zero Target Source
Slovenia,Overview,Net-zero Target,,,nz_ghg,All GHGs Covered,Net_Zero,Coverage of GHGs
Slovenia,Overview,Net-zero Target,,,nz_sec,All sectors,Net_Zero,Coverage of Domestic Sectors
Slovenia,Overview,Net-zero Target,,,nz_offset,International Offsets Included,Net_Zero,Includes International Offsets
Slovenia,Overview,Net-zero Target,,,nz_ship,Unclear or Undecided,Net_Zero,Includes International Shipping and Aviation
Slovenia,Overview,Net-zero Target,,,nz_separate_net_gross,Separate Net and Gross Targets,Net_Zero,Includes Separate Targets for Gross and Net Reductions
Solomon Islands,Overview,Net-zero Target,,,nz_status,In Policy Document,Net_Zero,Net-zero Target Status
Solomon Islands,Overview,Net-zero Target,,,nz_year,2050,Net_Zero,Net-zero Target Year
Solomon Islands,Overview,Net-zero Target,,,nz_source,"<a href=""https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Solomon%20Islands%20First/NDC%20Report%202021%20Final%20Solomon%20Islands%20(1).pdf"">Solomon Islands Second NDC</a> (7/21/2021)",Net_Zero,Net-zero Target Source
Solomon Islands,Overview,Net-zero Target,,,nz_ghg,Partial GHG Coverage,Net_Zero,Coverage of GHGs
Solomon Islands,Overview,Net-zero Target,,,nz_sec,All sectors,Net_Zero,Coverage of Domestic Sectors
Solomon Islands,Overview,Net-zero Target,,,nz_offset,Unclear or Undecided,Net_Zero,Includes International Offsets
Solomon Islands,Overview,Net-zero Target,,,nz_ship,Unclear or Undecided,Net_Zero,Includes International Shipping and Aviation
Solomon Islands,Overview,Net-zero Target,,,nz_separate_net_gross,Net Target Only,Net_Zero,Includes Separate Targets for Gross and Net Reductions
South Africa,Overview,Net-zero Target,,,nz_status,In Policy Document,Net_Zero,Net-zero Target Status
South Africa,Overview,Net-zero Target,,,nz_year,2050,Net_Zero,Net-zero Target Year
South Africa,Overview,Net-zero Target,,,nz_source,"<a href=""https://www.climatecommission.org.za/just-transition-framework"">Just Transition Framework for South Africa</a> (8/31/2022)",Net_Zero,Net-zero Target Source
South Africa,Overview,Net-zero Target,,,nz_ghg,Partial GHG Coverage,Net_Zero,Coverage of GHGs
South Africa,Overview,Net-zero Target,,,nz_sec,All sectors,Net_Zero,Coverage of Domestic Sectors
South Africa,Overview,Net-zero Target,,,nz_offset,Unclear or Undecided,Net_Zero,Includes International Offsets
South Africa,Overview,Net-zero Target,,,nz_ship,Unclear or Undecided,Net_Zero,Includes International Shipping and Aviation
South Africa,Overview,Net-zero Target,,,nz_separate_net_gross,Net Target Only,Net_Zero,Includes Separate Targets for Gross and Net Reductions
South Korea,Overview,Net-zero Target,,,nz_status,In Law (9/24/2021); In Policy Document (12/30/2020),Net_Zero,Net-zero Target Status
South Korea,Overview,Net-zero Target,,,nz_year,2050,Net_Zero,Net-zero Target Year
South Korea,Overview,Net-zero Target,,,nz_source,"<a href=""https://www.law.go.kr/%EB%B2%95%EB%A0%B9/%EA%B8%B0%ED%9B%84%EC%9C%84%EA%B8%B0%EB%8C%80%EC%9D%91%EC%9D%84%EC%9C%84%ED%95%9C%ED%83%84%EC%86%8C%EC%A4%91%EB%A6%BD%E3%86%8D%EB%85%B9%EC%83%89%EC%84%B1%EC%9E%A5%EA%B8%B0%EB%B3%B8%EB%B2%95/(18469,20210924)"">Carbon Neutral Framework Act</a> (9/24/2021); <a href=""https://unfccc.int/sites/default/files/resource/LTS1_RKorea.pdf"">2050 Carbon Neutral Strategy</a> (12/30/2020); <a href=""https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Republic%20of%20Korea%20First/201230_ROK's%20Update%20of%20its%20First%20NDC_editorial%20change.pdf"">South Korea Updated First NDC</a> (12/30/2020)",Net_Zero,Net-zero Target Source
South Korea,Overview,Net-zero Target,,,nz_ghg,All GHGs Covered,Net_Zero,Coverage of GHGs
South Korea,Overview,Net-zero Target,,,nz_sec,All sectors,Net_Zero,Coverage of Domestic Sectors
South Korea,Overview,Net-zero Target,,,nz_offset,Unclear or Undecided,Net_Zero,Includes International Offsets
South Korea,Overview,Net-zero Target,,,nz_ship,Unclear or Undecided,Net_Zero,Includes International Shipping and Aviation
South Korea,Overview,Net-zero Target,,,nz_separate_net_gross,Net Target Only,Net_Zero,Includes Separate Targets for Gross and Net Reductions
Spain,Overview,Net-zero Target,,,nz_status,In Law (5/27/2021); <br>In Policy Document (12/11/2020),Net_Zero,Net-zero Target Status
Spain,Overview,Net-zero Target,,,nz_year,2050,Net_Zero,Net-zero Target Year
Spain,Overview,Net-zero Target,,,nz_source,"<a href=""https://www.boe.es/diario_boe/txt.php?id=BOE-A-2021-8447"">Law on climate change and energy transition.</a> (5/27/2021)<a href=""https://unfccc.int/sites/default/files/resource/LTS1_Spain_0.pdf"">Spanish Long Term Low GHG Emission Development Strategy</a> (12/10/2020)",Net_Zero,Net-zero Target Source
Spain,Overview,Net-zero Target,,,nz_ghg,GHG Coverage Unclear or Undecided,Net_Zero,Coverage of GHGs
Spain,Overview,Net-zero Target,,,nz_sec,All sectors,Net_Zero,Coverage of Domestic Sectors
Spain,Overview,Net-zero Target,,,nz_offset,Unclear or Undecided,Net_Zero,Includes International Offsets
Spain,Overview,Net-zero Target,,,nz_ship,Unclear or Undecided,Net_Zero,Includes International Shipping and Aviation
Spain,Overview,Net-zero Target,,,nz_separate_net_gross,Separate Net and Gross Targets,Net_Zero,Includes Separate Targets for Gross and Net Reductions
Sri Lanka,Overview,Net-zero Target,,,nz_status,In Policy Document,Net_Zero,Net-zero Target Status
Sri Lanka,Overview,Net-zero Target,,,nz_year,2060,Net_Zero,Net-zero Target Year
Sri Lanka,Overview,Net-zero Target,,,nz_source,"<a href=""https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Sri%20Lanka%20First/NDCs%20of%20Sri%20Lanka-2021.pdf"">Sri Lanka’s Updated Nationally Determined Contribution</a> (7/30/2021)",Net_Zero,Net-zero Target Source
Sri Lanka,Overview,Net-zero Target,,,nz_ghg,Partial GHG Coverage,Net_Zero,Coverage of GHGs
Sri Lanka,Overview,Net-zero Target,,,nz_sec,All sectors,Net_Zero,Coverage of Domestic Sectors
Sri Lanka,Overview,Net-zero Target,,,nz_offset,Unclear or Undecided,Net_Zero,Includes International Offsets
Sri Lanka,Overview,Net-zero Target,,,nz_ship,Unclear or Undecided,Net_Zero,Includes International Shipping and Aviation
Sri Lanka,Overview,Net-zero Target,,,nz_separate_net_gross,Net Target Only,Net_Zero,Includes Separate Targets for Gross and Net Reductions
Sweden,Overview,Net-zero Target,,,nz_status,In Policy Document (12/11/2020); <br>In Law (6/15/2017),Net_Zero,Net-zero Target Status
Sweden,Overview,Net-zero Target,,,nz_year,2045,Net_Zero,Net-zero Target Year
Sweden,Overview,Net-zero Target,,,nz_source,"<a href=""https://unfccc.int/sites/default/files/resource/LTS1_Sweden.pdf"">Long-term Strategy</a> (12/11/2020); <br><a href=""https://www.government.se/articles/2017/06/the-climate-policy-framework/"">The Climate Policy Framework</a> (6/15/2017)",Net_Zero,Net-zero Target Source
Sweden,Overview,Net-zero Target,,,nz_ghg,All GHGs Covered,Net_Zero,Coverage of GHGs
Sweden,Overview,Net-zero Target,,,nz_sec,All sectors,Net_Zero,Coverage of Domestic Sectors
Sweden,Overview,Net-zero Target,,,nz_offset,International Offsets Included,Net_Zero,Includes International Offsets
Sweden,Overview,Net-zero Target,,,nz_ship,International Shipping and Aviation Not Included,Net_Zero,Includes International Shipping and Aviation
Sweden,Overview,Net-zero Target,,,nz_separate_net_gross,Separate Net and Gross Targets,Net_Zero,Includes Separate Targets for Gross and Net Reductions
Switzerland,Overview,Net-zero Target,,,nz_status,In Policy Document,Net_Zero,Net-zero Target Status
Switzerland,Overview,Net-zero Target,,,nz_year,2050,Net_Zero,Net-zero Target Year
Switzerland,Overview,Net-zero Target,,,nz_source,"<a href=""https://unfccc.int/sites/default/files/resource/LTS1_Switzerland.pdf"">Switzerland's Long-term climate strategy</a> (1/28/2021); <a href=""https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/Switzerland%20First/Switzerland_Full%20NDC%20Communication%202021-2030%20incl%20ICTU.pdf"">Switzerland Updated First NDC</a> (12/8/2020); <a href=""https://www.admin.ch/gov/en/start/documentation/media-releases.msg-id-76206.html"">Federal Council</a> (8/28/2019)",Net_Zero,Net-zero Target Source
Switzerland,Overview,Net-zero Target,,,nz_ghg,All GHGs Covered,Net_Zero,Coverage of GHGs
Switzerland,Overview,Net-zero Target,,,nz_sec,All sectors,Net_Zero,Coverage of Domestic Sectors
Switzerland,Overview,Net-zero Target,,,nz_offset,International Offsets Not Included,Net_Zero,Includes International Offsets
Switzerland,Overview,Net-zero Target,,,nz_ship,International Shipping and Aviation Not Included,Net_Zero,Includes International Shipping and Aviation
Switzerland,Overview,Net-zero Target,,,nz_separate_net_gross,Net Target Only,Net_Zero,Includes Separate Targets for Gross and Net Reductions
Thailand,Overview,Net-zero Target,,,nz_status,In Policy Document,Net_Zero,Net-zero Target Status
Thailand,Overview,Net-zero Target,,,nz_year,"""Carbon neutrality by 2050 and net-zero emissions by 2065""",Net_Zero,Net-zero Target Year
Thailand,Overview,Net-zero Target,,,nz_source,"<a href=""https://unfccc.int/sites/default/files/resource/Thailand%20LT-LEDS%20%28Revised%20Version%29_08Nov2022.pdf"">Thailand's Long-term Low Greenhouse Gas Emission Development Strategy (Revised version) </a> (11/7/22); <a href=""https://unfccc.int/sites/default/files/resource/Thailand_LTS1.pdf"">Thailand's Mid-century, Long-term Low Greenhouse Gas Emission Development Strategy</a> (10/31/21)",Net_Zero,Net-zero Target Source
Thailand,Overview,Net-zero Target,,,nz_ghg,All GHGs Covered,Net_Zero,Coverage of GHGs
Thailand,Overview,Net-zero Target,,,nz_sec,All sectors,Net_Zero,Coverage of Domestic Sectors
Thailand,Overview,Net-zero Target,,,nz_offset,International Offsets Included,Net_Zero,Includes International Offsets
Thailand,Overview,Net-zero Target,,,nz_ship,Unclear or Undecided,Net_Zero,Includes International Shipping and Aviation
Thailand,Overview,Net-zero Target,,,nz_separate_net_gross,Net Target Only,Net_Zero,Includes Separate Targets for Gross and Net Reductions
Tunisia,Overview,Net-zero Target,,,nz_status,In Policy Document,Net_Zero,Net-zero Target Status
Tunisia,Overview,Net-zero Target,,,nz_year,2050,Net_Zero,Net-zero Target Year
Tunisia,Overview,Net-zero Target,,,nz_source,"<a href=""https://unfccc.int/sites/default/files/resource/Strat%C3%A9gie%20de%20d%C3%A9veloppement%20neutre%20en%20carbone%20et%20r%C3%A9silient%20-%20Tunisie.pdf"">Strategy of Carbon Neutral and Resilient Development to Climate Change at the 2050 Horizon</a> (11/1/22)",Net_Zero,Net-zero Target Source
Tunisia,Overview,Net-zero Target,,,nz_ghg,Partial GHG Coverage,Net_Zero,Coverage of GHGs
Tunisia,Overview,Net-zero Target,,,nz_sec,All sectors,Net_Zero,Coverage of Domestic Sectors
Tunisia,Overview,Net-zero Target,,,nz_offset,Unclear or Undecided,Net_Zero,Includes International Offsets
Tunisia,Overview,Net-zero Target,,,nz_ship,Unclear or Undecided,Net_Zero,Includes International Shipping and Aviation
Tunisia,Overview,Net-zero Target,,,nz_separate_net_gross,Net Target Only,Net_Zero,Includes Separate Targets for Gross and Net Reductions
Türkiye,Overview,Net-zero Target,,,nz_status,In Political Pledge,Net_Zero,Net-zero Target Status
Türkiye,Overview,Net-zero Target,,,nz_year,2053,Net_Zero,Net-zero Target Year
Türkiye,Overview,Net-zero Target,,,nz_source,"<a href=""https://www.facebook.com/watch/?v=1331280787337605"">Presidential press conference</a> (9/27/2021)",Net_Zero,Net-zero Target Source
Türkiye,Overview,Net-zero Target,,,nz_ghg,GHG Coverage Unclear or Undecided,Net_Zero,Coverage of GHGs
Türkiye,Overview,Net-zero Target,,,nz_sec,Unclear or Undecided,Net_Zero,Coverage of Domestic Sectors
Türkiye,Overview,Net-zero Target,,,nz_offset,Unclear or Undecided,Net_Zero,Includes International Offsets
Türkiye,Overview,Net-zero Target,,,nz_ship,Unclear or Undecided,Net_Zero,Includes International Shipping and Aviation
Türkiye,Overview,Net-zero Target,,,nz_separate_net_gross,Net Target Only,Net_Zero,Includes Separate Targets for Gross and Net Reductions
Ukraine,Overview,Net-zero Target,,,nz_status,In Political Pledge (11/1/2021); In Policy Document (7/31/2021),Net_Zero,Net-zero Target Status
Ukraine,Overview,Net-zero Target,,,nz_year,2060,Net_Zero,Net-zero Target Year
Ukraine,Overview,Net-zero Target,,,nz_source,"<a href=""https://unfccc-cop26.streamworld.de/webcast/national-statements"">Speech during COP26 World Leaders Summit</a> (11/1/2021)<br><a href=""https://unfccc.int/sites/default/files/NDC/2022-06/Ukraine%20NDC_July%2031.pdf"">Updated Nationally Determined Contribution of Ukraine to the Paris Agreement</a> (7/31/2021)",Net_Zero,Net-zero Target Source
Ukraine,Overview,Net-zero Target,,,nz_ghg,All GHGs Covered,Net_Zero,Coverage of GHGs
Ukraine,Overview,Net-zero Target,,,nz_sec,All sectors,Net_Zero,Coverage of Domestic Sectors
Ukraine,Overview,Net-zero Target,,,nz_offset,Unclear or Undecided,Net_Zero,Includes International Offsets
Ukraine,Overview,Net-zero Target,,,nz_ship,Unclear or Undecided,Net_Zero,Includes International Shipping and Aviation
Ukraine,Overview,Net-zero Target,,,nz_separate_net_gross,Net Target Only,Net_Zero,Includes Separate Targets for Gross and Net Reductions
United Arab Emirates,Overview,Net-zero Target,,,nz_status,In Policy Document,Net_Zero,Net-zero Target Status
United Arab Emirates,Overview,Net-zero Target,,,nz_year,2050,Net_Zero,Net-zero Target Year
United Arab Emirates,Overview,Net-zero Target,,,nz_source,"<a href=""https://u.ae/en/information-and-services/environment-and-energy/climate-change/theuaesresponsetoclimatechange"">UAE Net Zero 2050</a> (10/07/2021)",Net_Zero,Net-zero Target Source
United Arab Emirates,Overview,Net-zero Target,,,nz_ghg,GHG Coverage Unclear or Undecided,Net_Zero,Coverage of GHGs
United Arab Emirates,Overview,Net-zero Target,,,nz_sec,Unclear or Undecided,Net_Zero,Coverage of Domestic Sectors
United Arab Emirates,Overview,Net-zero Target,,,nz_offset,Unclear or Undecided,Net_Zero,Includes International Offsets
United Arab Emirates,Overview,Net-zero Target,,,nz_ship,Unclear or Undecided,Net_Zero,Includes International Shipping and Aviation
United Arab Emirates,Overview,Net-zero Target,,,nz_separate_net_gross,Net Target Only,Net_Zero,Includes Separate Targets for Gross and Net Reductions
United Kingdom,Overview,Net-zero Target,,,nz_status,"In Policy Document (12/11/2020, 10/19/2021); In Law (6/26/2019)",Net_Zero,Net-zero Target Status
United Kingdom,Overview,Net-zero Target,,,nz_year,2050,Net_Zero,Net-zero Target Year
United Kingdom,Overview,Net-zero Target,,,nz_source,"<a href=""https://unfccc.int/sites/default/files/resource/UK%20Net%20Zero%20Strategy%20-%20Build%20Back%20Greener.pdf"">Long-term strategy</a> (10/19/2021); <a href=""https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/United%20Kingdom%20of%20Great%20Britain%20and%20Northern%20Ireland%20First/UK%20Nationally%20Determined%20Contribution.pdf"">UK Updated First NDC</a> (12/11/2020); <a href=""http://www.legislation.gov.uk/uksi/2019/1056/made"">The Climate Change Act 2008 (2050 Target Amendment) Order 2019</a> (6/26/2019)",Net_Zero,Net-zero Target Source
United Kingdom,Overview,Net-zero Target,,,nz_ghg,All GHGs Covered,Net_Zero,Coverage of GHGs
United Kingdom,Overview,Net-zero Target,,,nz_sec,All sectors,Net_Zero,Coverage of Domestic Sectors
United Kingdom,Overview,Net-zero Target,,,nz_offset,International Offsets Included,Net_Zero,Includes International Offsets
United Kingdom,Overview,Net-zero Target,,,nz_ship,International Shipping and Aviation Included,Net_Zero,Includes International Shipping and Aviation
United Kingdom,Overview,Net-zero Target,,,nz_separate_net_gross,Net Target Only,Net_Zero,Includes Separate Targets for Gross and Net Reductions
United States,Overview,Net-zero Target,,,nz_status,In Policy Document,Net_Zero,Net-zero Target Status
United States,Overview,Net-zero Target,,,nz_year,2050,Net_Zero,Net-zero Target Year
United States,Overview,Net-zero Target,,,nz_source,"<a href=""https://unfccc.int/sites/default/files/resource/US-LongTermStrategy-2021.pdf"">The Long-term Strategy of the United States</a> (11/1/21); <a href=""https://www4.unfccc.int/sites/ndcstaging/PublishedDocuments/United%20States%20of%20America%20First/United%20States%20NDC%20April%2021%202021%20Final.pdf"">Updated First NDC</a> (4/22/2021); <br><a href=""https://www.whitehouse.gov/briefing-room/presidential-actions/2021/01/27/executive-order-on-tackling-the-climate-crisis-at-home-and-abroad/"">Executive Order on Tackling the Climate Crisis at Home and Abroad</a> (1/27/2021)",Net_Zero,Net-zero Target Source
United States,Overview,Net-zero Target,,,nz_ghg,All GHGs Covered,Net_Zero,Coverage of GHGs
United States,Overview,Net-zero Target,,,nz_sec,All sectors,Net_Zero,Coverage of Domestic Sectors
United States,Overview,Net-zero Target,,,nz_offset,International Offsets Not Included,Net_Zero,Includes International Offsets
United States,Overview,Net-zero Target,,,nz_ship,International Shipping and Aviation Not Included,Net_Zero,Includes International Shipping and Aviation
United States,Overview,Net-zero Target,,,nz_separate_net_gross,Net Target Only,Net_Zero,Includes Separate Targets for Gross and Net Reductions
Uruguay,Overview,Net-zero Target,,,nz_status,In Policy Document (12/28/2021); In Political Pledge (12/12/2020),Net_Zero,Net-zero Target Status
Uruguay,Overview,Net-zero Target,,,nz_year,2050,Net_Zero,Net-zero Target Year
Uruguay,Overview,Net-zero Target,,,nz_source,"<ahref=""https://unfccc.int/sites/default/files/resource/URY_LTS_Dec2021.pdf"">Estrategia Climatica de Largo Plazo de Uruguay </a> (12/28/2021); <a href=""https://www.climateambitionsummit2020.org/ondemand.php"">Climate Ambition Summit 2020</a> (12/12/2020)",Net_Zero,Net-zero Target Source
Uruguay,Overview,Net-zero Target,,,nz_ghg,GHG Coverage Unclear or Undecided,Net_Zero,Coverage of GHGs
Uruguay,Overview,Net-zero Target,,,nz_sec,All sectors,Net_Zero,Coverage of Domestic Sectors
Uruguay,Overview,Net-zero Target,,,nz_offset,Unclear or Undecided,Net_Zero,Includes International Offsets
Uruguay,Overview,Net-zero Target,,,nz_ship,Unclear or Undecided,Net_Zero,Includes International Shipping and Aviation
Uruguay,Overview,Net-zero Target,,,nz_separate_net_gross,Net Target Only,Net_Zero,Includes Separate Targets for Gross and Net Reductions
Vietnam,Overview,Net-zero Target,,,nz_status,In Political Pledge,Net_Zero,Net-zero Target Status
Vietnam,Overview,Net-zero Target,,,nz_year,2050,Net_Zero,Net-zero Target Year
Vietnam,Overview,Net-zero Target,,,nz_source,"<a href=""https://unfccc-cop26.streamworld.de/webcast/first-part-of-the-high-level-segment-for-heads-of-"">Speech during COP26 World Leaders Summit</a> (11/1/2021)",Net_Zero,Net-zero Target Source
Vietnam,Overview,Net-zero Target,,,nz_ghg,GHG Coverage Unclear or Undecided,Net_Zero,Coverage of GHGs
Vietnam,Overview,Net-zero Target,,,nz_sec,Unclear or Undecided,Net_Zero,Coverage of Domestic Sectors
Vietnam,Overview,Net-zero Target,,,nz_offset,Unclear or Undecided,Net_Zero,Includes International Offsets
Vietnam,Overview,Net-zero Target,,,nz_ship,Unclear or Undecided,Net_Zero,Includes International Shipping and Aviation
Vietnam,Overview,Net-zero Target,,,nz_separate_net_gross,Net Target Only,Net_Zero,Includes Separate Targets for Gross and Net Reductions
